business_name;category;subcategory;city;province;region;address;website;email;phone;instagram_username;instagram_url;facebook_url;contact_name;source;source_url;provenienza;data_quality;score;priority;notes;osm_id;found_at
Centro Medico Veterinario Temesa - Dott. Salvatore Benvenuto;Cliniche veterinarie;Centro medico veterinario;Amantea;CS;Calabria;Via Europa, 91 - 87032;;;+39 3482650593, +39 3513929252;;;;Dott. Salvatore Benvenuto;PagineBianche;https://www.paginebianche.it/calabria/tropea/ambulatorio-veterinario.html;manuale;69;59;C;La voce libera 'Benvenuto Antonio Salvatore' condivide il cellulare: stessa persona/struttura, fusa in un'unica scheda.;;
VetClinic Tivoli - Ambulatorio Veterinario Dott. Pacelli;Cliniche veterinarie;"Cani, gatti, furetti, conigli, piccoli roditori; emergenza 24/7";Tivoli;RM;Lazio;Via Tiburto, 94 - 00019;https://ambulatorio-veterinario.webnode.page/;;+39 0774311279;;;;Dott. Fabrizio Pacelli (direttore sanitario);Sito ufficiale;https://ambulatorio-veterinario.webnode.page/;manuale;77;70;B;Dichiara reperibilità 24/7: da verificare modalità.;;
AlbaVet - Centro Diagnostico Veterinario;Cliniche veterinarie;Centro diagnostico veterinario;Alba;CN;Piemonte;Corso Canale, 18/H - 12051;;;+39 3756871241;;;;;ReteImprese;https://www.reteimprese.it/veterinaria-ambulatori-laboratori/alba/azienda/1343723;manuale;62;53;C;Nome e posizione da directory di settore.;;
Clinica Albese per Animali da Compagnia - Dr. Diale Piermarco e Dr. Currado Emanuela S.S.;Cliniche veterinarie;Animali da compagnia;Alba;CN;Piemonte;;;;;;;;"Dr. Piermarco Diale; Dr. Emanuela Currado";ClinicaVeterinaria24;https://www.clinicaveterinaria24.it/cliniche_veterinarie/scheda_clinica_veterinaria/ambulatorio-veterinario-currado-dr-bruno/464;manuale;54;36;D;Da integrare con indirizzo e recapiti.;;
Clinica Veterinaria Simone;Cliniche veterinarie;Medicina animali da compagnia ed esotici;Altamura;BA;Puglia;Via dell'Orzo, 7 - 70022;;;+39 0803529951, +39 3332758673;;;;;PagineBianche;https://www.paginebianche.it/puglia/altamura/veterinari.html;manuale;62;57;C;"77 recensioni citate su PagineBianche; disponibile WhatsApp.";;
Centro Veterinario Acese di Bata C.;Cliniche veterinarie;Ambulatorio e laboratorio veterinario;Acireale;CT;Sicilia;Via Paradiso Felice, 70 - 95024;;;+39 095894725, +39 3332745554;;;;Bata C. (titolare, per directory);GuidaSicilia;https://acireale.guidasicilia.it/azienda/catania/acireale/veterinaria-ambulatori-e-laboratori/centro-veterinario-acese-di-bata-c/1051340;manuale;69;59;C;;;
Annalisa Di Gennaro - Dog & Cat Sitter;Dog sitter;Dog-sitting e cat-sitting itinerante;Faenza;RA;Emilia-Romagna;Via San Vitale, 3 int.2 - 48018;;;;;;;Annalisa Di Gennaro;GLOBElife / toelettatori-italia.it;https://toelettatori-italia.it/toelettatori-faenza/ravenna/emilia-romagna/;manuale;62;35;D;"Profilo da dati anagrafici directory; telefono non pubblico.";;
Viola Turai - Educatrice Cinofila;Educatori cinofili;Educazione cinofila;Faenza;RA;Emilia-Romagna;;;;;;;;Viola Turai;Cronoshare;https://www.cronoshare.it/servizi/addestratore-cinofilo/ravenna/faenza;manuale;54;33;D;Contatto diretto non pubblico sul profilo piattaforma.;;
Giulia Di Mauro;Educatori cinofili;Servizi cinofili;Russi;RA;Emilia-Romagna;CAP 48026;;;;;;;Giulia Di Mauro;Cronoshare;https://www.cronoshare.it/servizi/addestratore-cinofilo/ravenna/faenza;manuale;62;41;D;Profilo sottile: verificare attività in fase di contatto. | Frazione San Pancrazio;;
Francesca Coccia - Educatrice Cinofila;Educatori cinofili;Educazione cuccioli e cani adulti;Guidonia Montecelio;RM;Lazio;CAP 00012;;;;;;;Francesca Coccia;Cronoshare;https://www.cronoshare.it/servizi/addestratore-cinofilo/roma/tivoli-terme;manuale;62;41;D;Contatto tramite piattaforma.;;
Silvia Rendina - Educatrice Cinofila;Educatori cinofili;"Educazione cuccioli e adulti; consulenza relazione felina (in certificazione)";Roma;RM;Lazio;;;;;;;;Silvia Rendina;Cronoshare;https://www.cronoshare.it/servizi/addestratore-cinofilo/roma/tivoli-terme;manuale;54;34;D;"Contatto tramite piattaforma. | Attiva anche nella zona tiburtina; sede da confermare";;
Samuele Cerutti - Educazione Cinofila Naturale;Educatori cinofili;"Educazione cinofila naturale; recupero cani aggressivi/di forte temperamento";Alba;CN;Piemonte;;;;;;;;Samuele Cerutti;Cronoshare;https://www.cronoshare.it/servizi/addestratore-cinofilo/cuneo/alba;manuale;54;33;D;Contatto solo tramite piattaforma.;;
Stella Azzurra - Educazione Cinofila;Educatori cinofili;Educazione e addestramento, asilo per cani, dog sitting;Guarene;CN;Piemonte;;https://stellaazzurra.dog/;;+39 3455116954;;;;Cinzia Giachino;Sito ufficiale;https://stellaazzurra.dog/;manuale;69;66;B;Branding curato (sito .dog, social attivi, aggiornato 2026).;;
Luca Marchetti - Educazione Cinofila;Educatori cinofili;Educazione cinofila, pet therapy, protezione civile (addestratore ENCI);Altamura;BA;Puglia;;;;;;;;Luca Marchetti;Cronoshare;https://www.cronoshare.it/servizi/addestratore-cinofilo/bari/gravina-in-puglia;manuale;54;33;D;Contattabile solo tramite piattaforma.;;
Floky Professional Dog Training;Educatori cinofili;Educazione cinofila, sport cinofili, lezioni a domicilio;Altamura;BA;Puglia;;;;;;;;;Cronoshare;https://www.cronoshare.it/servizi/addestratore-cinofilo/bari/altamura;manuale;46;27;D;"Contattabile solo tramite piattaforma; email dichiarata 'confermata' su Cronoshare ma non pubblica.";;
Lara Vettorazzo - Educatrice Cinofila APNEC;Educatori cinofili;Educazione base, passeggiate educative, attivazione mentale, attività olfattive, dog sitting, custodia casalinga;Bassano del Grappa;VI;Veneto;;;;+39 3495542867;;;;Lara Vettorazzo;JustDog.it;https://www.justdog.it/poi/281501/lara-vettorazzo-educatore-cinofilo-apnec.aspx;manuale;62;45;D;Offre anche custodia/pensione casalinga: profilo polivalente.;;
Animal Wellness - Centro Fisioterapico Veterinario;Fisioterapisti veterinari;Fisioterapia e riabilitazione veterinaria;Alba;CN;Piemonte;;;;;;;;;ClinicaVeterinaria24;https://www.clinicaveterinaria24.it/cliniche_veterinarie/scheda_clinica_veterinaria/ambulatorio-veterinario-currado-dr-bruno/464;manuale;46;26;D;"Categoria rara e strategica per PetNote (percorsi di cura continuativi); da integrare con recapiti.";;
Pet Shop dello Ioio - Acquariologia, Pesca Sub, Uccelleria;Negozi per animali;Acquariologia, pesca sub, uccelleria;Vico Equense;NA;Campania;;;f.llidelloioio@libero.it;+39 3913681443;;;;F.lli Dello Ioio;PagineGialle;https://www.paginegialle.it/molise/campobasso/toelettatura_cane.html;manuale;69;49;D;Geolocalizzazione directory in penisola sorrentina (40.72N, 14.54E): comune da confermare (verosimilmente Vico Equense, NA). | Geocoordinate directory in penisola sorrentina: da confermare;;
Pet Store Conad Faenza;Negozi per animali;Pet shop (catena Conad);Faenza;RA;Emilia-Romagna;Via Galileo Galilei, 4/19 - 48018;;;+39 0546620046;;;;;Milloo;https://milloo.me/it/volantino-negozi/pet-store-conad/faenza-via-galileo-galilei-4-19;manuale;62;31;D;Catena nazionale: eventuale partnership decisa a livello centrale/insegna, non locale.;;
NBA - Negozio di Animali Tivoli / Aquarium2000;Negozi per animali;"Prodotti per cani, gatti, roditori, uccelli, rettili e pesci; acquariologia";Tivoli;RM;Lazio;Viale Tomei, 91 - 00019;;monika-85@hotmail.it;+39 0774688913;;;https://www.facebook.com/p/Negozio-Di-Animali-Tivoli-Aquarium2000-100057279655066/;Monika (per email pubblica);Facebook;https://www.facebook.com/p/Negozio-Di-Animali-Tivoli-Aquarium2000-100057279655066/;manuale;85;76;B;Pagina FB attiva (ca. 1.200 like, aggiornamenti recenti).;;
Mini-zoo di Parente Vincenzo - Animali, Acquari, Giardinaggio;Negozi per animali;Animali, acquariologia, giardinaggio;Campobasso;CB;Molise;;;;+39 0874412678;;;;Vincenzo Parente;telefono.click;https://0874824691.telefono.click/0874824691-animal-park-di-mustillo-antonio-pet-shop-e-toelettatura-campobasso.html;manuale;62;35;D;Comune esatto da confermare. | Comune esatto da confermare (provincia CB);;
Massimo Del Rosso - Vendita a domicilio avicoli e mangimi;Negozi per animali;"Mangimi e avicoli; vendita a domicilio";Cercepiccola;CB;Molise;;;;+39 3299418003;;;;Massimo Del Rosso;PagineGialle;https://www.paginegialle.it/molise/campobasso/toelettatura_cane.html;manuale;62;41;D;Nuova copertura comune Cercepiccola.;;
Marchisio Giovanni di Marchisio Lorenza;Negozi per animali;"Agraria; alimenti e articoli per animali domestici e da cortile";Alba;CN;Piemonte;Corso Cortemilia, 100/C - 12051;;marchisio.giovanni@email.it;+39 0173441968, +39 0173449962;;;;Lorenza Marchisio;PagineGialle;https://www.paginegialle.it/piemonte/cn/negozi_di_animali.html;manuale;77;63;C;Email pubblica disponibile su directory.;;
Agricola Albese;Negozi per animali;Negozio di animali e prodotti zootecnici;Alba;CN;Piemonte;Viale dell'Artigianato, 10 - 12051;;;+39 0173441927;;;;;PagineGialle / PagineBianche;https://www.paginebianche.it/piemonte/cn/vendita-di-animali-domestici.html;manuale;62;43;D;;;
Fido & Company;Negozi per animali;;Altamura;BA;Puglia;Via Golgota, 13 - 70022;;;+39 3661811559, +39 0803112688;;;;;PagineBianche;https://www.paginebianche.it/puglia/ba/vendita-di-animali-domestici.html;manuale;54;44;D;22 recensioni citate su PagineBianche.;;
I Fedelissimi;Negozi per animali;;Quartu Sant'Elena;CA;Sardegna;Via Sicilia, 64 - 09045;;;+39 3880999853, +39 3465770260;;;;;PagineBianche;https://www.paginebianche.it/sardegna/quartu-sant'elena/vendita-di-animali-domestici.html;manuale;54;40;D;;;
Monami;Negozi per animali;;Quartu Sant'Elena;CA;Sardegna;Via Vittorio Emanuele, 130/132 - 09045;;;+39 070820368, +39 0709535873;;;;;PagineBianche;https://www.paginebianche.it/sardegna/quartu-sant'elena/vendita-di-animali-domestici.html;manuale;54;40;D;;;
Animal Shop;Negozi per animali;;Aci Bonaccorsi;CT;Sicilia;Via Vittorio Veneto, 3 - 95020;;;+39 3475825790, +39 0957894755;;;;;PagineGialle;https://www.paginegialle.it/sicilia/acireale/negozio_di_animali.html;manuale;54;40;D;Nuova copertura comune Aci Bonaccorsi.;;
Tom & Jerry;Negozi per animali;;Acireale;CT;Sicilia;Via Salvatore Vigo, 19 - 95024;;;+39 3408316684;;;;;PagineGialle;https://www.paginegialle.it/sicilia/acireale/negozio_di_animali.html;manuale;54;44;D;;;
Leo&Lucky;Negozi per animali;;Acireale;CT;Sicilia;Via Richard Wagner, snc - 95024;;;+39 3405006199;;;;;PagineGialle;https://www.paginegialle.it/sicilia/acireale/negozio_di_animali.html;manuale;54;40;D;;;
Mondo Alato;Negozi per animali;"Articoli e attrezzature per animali; produzione/ingrosso";Empoli;FI;Toscana;Via Fratelli Rosselli, 20 - 50053;;;+39 3342608629;;;;;PagineGialle;https://www.paginegialle.it/toscana/empoli/negozio_di_animali_domestici.html;manuale;62;47;D;;;
MC Food Petshop;Negozi per animali;;Empoli;FI;Toscana;Piazza Ristori Oreste, 4 - 50053;;;+39 0571700448;;;;;PagineBianche;https://www.paginebianche.it/toscana/empoli/vendita-di-animali-domestici.html;manuale;54;40;D;URL sito non visibile nello snippet.;;
Zoodom Italia S.r.l.;Negozi per animali;Alimenti per animali domestici;Bassano del Grappa;VI;Veneto;Via Voiron, 27 - 36061;;;+39 0424566344, +39 0424567255;;;;;PagineGialle;https://www.paginegialle.it/veneto/bassano_del_grappa/negozio_di_alimenti_per_animali_domestici.html;manuale;62;43;D;;;
Italpet;Negozi per animali;Articoli per veterinaria/animali;Bassano del Grappa;VI;Veneto;Via del Cristo, 82 - 36061;;;+39 0424523711;;;;;PagineGialle;https://www.paginegialle.it/veneto/bassano_del_grappa/negozio_di_alimenti_per_animali_domestici.html;manuale;62;43;D;;;
Rosàflor - Reparto Animaleria;Negozi per animali;"Cibo, accessori, acquariologia; vendita animali vivi (pesci, criceti, conigli, tartarughe, cavie)";Bassano del Grappa;VI;Veneto;;https://www.rosaflor.it/;;;;;;;Sito ufficiale;https://www.rosaflor.it/content/114-negozio-animali-bassano-vendita-animali-vivi;manuale;54;22;D;Il nome (Rosàflor) suggerisce sede a Rosà: da verificare. | Insegna 'Rosàflor': possibile sede a Rosà (VI);;
Polivet - Policlinico Veterinario Roma Nord;Ospedali veterinari;"Ospedale H24/365: pronto soccorso, chirurgia, terapia, animali esotici; ambulanza veterinaria; consulenza online";Roma;RM;Lazio;"Ospedale: Via Salaria, 1317 - 00138; Ambulatorio: Via Prenestina, 364d - 00171";https://www.polivet.it/;;+39 0690214900;;;;Dr. Simone Rota (direttore sanitario);Sito ufficiale;https://www.polivet.it/;manuale;77;82;A;Due sedi (Salaria + Prenestina). Sito aggiornato (2026): struttura di vertice, ideale per partnership cliniche.;;
Policlinico Veterinario Gregorio VII (Gruppo Ca' Zampa);Ospedali veterinari;"Ospedale veterinario; primo pronto soccorso H24 di Roma; referral per il gruppo Ca' Zampa";Roma;RM;Lazio;Via Gregorio VII - 00165 (civico da integrare);https://www.cazampa.it/clinica/policlinico-veterinario-gregorio-vii/;;;;;;;Sito ufficiale (Gruppo Ca' Zampa);https://www.cazampa.it/clinica/policlinico-veterinario-gregorio-vii/;manuale;62;45;D;Catena/gruppo nazionale: partnership da trattare a livello corporate Ca' Zampa (rete di cliniche in Roma e Italia). ⧉ Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;6003064297;
Ospedale Veterinario Croce Azzurra Roma;Ospedali veterinari;Ospedale veterinario (zona EUR, Municipio IX);Roma;RM;Lazio;Piazza Cina, 68/72 - 00144;https://www.ospedalecroceazzurra.it/;;;;;;;Sito ufficiale;https://www.ospedalecroceazzurra.it/;manuale;62;45;D;Struttura di gruppo (Croce Azzurra, sede legale MI): valutare se trattativa locale o corporate. ⧉ Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;4503079244;
Il Mondo di Pluto;Pensioni per animali;"Pensione per cani (20.000 mq) con box doppi, toelettatura e visite veterinarie; attiva da oltre 20 anni";Ricadi;VV;Calabria;Santa Domenica di Ricadi - 89836;;futuredililmondodipluto@gmail.com;+39 3498662784;;;;;Cani.com;https://www.cani.com/attivita/ilmondodipluto;manuale;69;63;C;Località turistica (Ricadi/Tropea): utile per partnership su soggiorni pet. | Localita' Santa Domenica di Ricadi;;
Pelomania;Pensioni per animali;;Bologna;BO;Emilia-Romagna;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4510760831;automatica;38;26;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;4510760831;2026-09-01T12:53:31Z
Qua La Zampa - Pensione per cani e gatti (Viotti S.r.l.);Pensioni per animali;"Pensione privata cani e gatti dal 2000; servizio navetta autorizzato; asilo";San Gregorio da Sassola;RM;Lazio;Località Costa di Tivoli snc - 00010;https://www.qualazampa.org/;;;;;;;Sito ufficiale / NomadogClub;https://www.qualazampa.org/;manuale;62;57;C;Rating 4,6 su NomadogClub. Nuova copertura comune San Gregorio da Sassola.;;
Animalife - Pensione per animali;Pensioni per animali;Pensione per cani e gatti immersa nel verde del Roero;Vezza d'Alba;CN;Piemonte;Viale Artigianale - 12040;http://www.animalife.it/pensione.html;info@animalife.it;+39 3355443183, +39 3388370929;;;;;Sito ufficiale;http://www.animalife.it/pensione.html;manuale;77;81;A;Sito datato (2009) ma recapiti pubblici completi.;;
ASD Quelli Che il Cane;Pensioni per animali;Pensione per animali;Quartu Sant'Elena;CA;Sardegna;Via Carbia - 09045;;;+39 3462310310;;;;;PensionePerAnimali.it;https://www.pensioneperanimali.it/Sardegna;manuale;62;49;D;;;
Associazione Primavera - Pensione per animali;Pensioni per animali;Pensione per animali;Alghero;SS;Sardegna;Via Pala Pirastru - 07041;;;+39 079999191;;;;;PensionePerAnimali.it;https://www.pensioneperanimali.it/Sardegna;manuale;62;49;D;Nuova copertura comune Alghero (SS).;;
Elena Aggiato - Pensione amici a 4 zampe;Pensioni per animali;"Casa-vacanze per cani e gatti; esperienza in cliniche, allevamenti e zoo";Empoli;FI;Toscana;;;;;;;;Elena Aggiato;Cronoshare;https://www.cronoshare.it/servizi/pensione-per-cani/firenze/empoli;manuale;54;35;D;Contatto solo tramite piattaforma.;;
La Cuccia di Enrica;Pensioni per animali;Pensione per animali domestici;Bassano del Grappa;VI;Veneto;;;;+39 0424502205;;;;Enrica;VicenzaToday;https://www.vicenzatoday.it/animali/migliori-pensioni-animali-cani-gatti-vicenza.html;manuale;62;47;D;;;
La Giara - Pensione per animali;Pensioni per animali;;Malo;VI;Veneto;Via Pontara, 18 - 36034;;;;;;;;VicenzaToday;https://www.vicenzatoday.it/animali/migliori-pensioni-animali-cani-gatti-vicenza.html;manuale;46;34;D;Nuova copertura comune Malo.;;
Centro Servizi per Animali Domestici;Pensioni per animali;Pensione per cani e gatti;Pove del Grappa;VI;Veneto;;;;+39 0424550150;;;;;VicenzaToday (guida aggiornata ago 2025);https://www.vicenzatoday.it/animali/migliori-pensioni-animali-cani-gatti-vicenza.html;manuale;54;41;D;Nuova copertura comune Pove del Grappa.;;
L'Oasi - Pensione e rifugio per cani e gatti;Pensioni per animali;"Pensione a 360° con personale educatore/veterinario; ospita anche animali in adozione; courtesy kit per hotel";;;;;https://canileoasi.it/;info@canileoasi.it;+39 3899362371;;;;;IlMioCane.org;https://www.ilmiocane.org/attivita;manuale;46;69;B;"Sede da identificare; modello con convenzioni per degenze e adozioni molto compatibile con PetNote. | Instagram: Instagram presente (handle da ricavare dal sito)";;
Shiny's Bed & Dogs;Pet hotel;Pensione per cani in box individuali tra Tropea e Ricadi;Ricadi;VV;Calabria;;;;;;;;;IlMioCane.org;https://www.ilmiocane.org/attivita;manuale;46;27;D;Fonte del 2016: verificare operatività. | Zona Costa degli Dei tra Tropea e Ricadi;;
Petville - Albergo per cani e gatti;Pet hotel;"Pensione per cani e gatti in campagna; attualmente operativa solo l'area gatti";Imola;BO;Emilia-Romagna;;https://petville.it/;alessandromarrani@hotmail.com;+39 054295389, +39 3334733438;;;;Alessandro Marrani;Sito ufficiale (pagina contatti verificata);https://petville.it/contatti/;manuale;77;76;B;"Prefisso 0542 e tagline 'provincia di Bologna' indicano zona Imola; indirizzo esatto non pubblicato in home. Il sito segnala: sezione cani momentaneamente chiusa, area gatti pienamente funzionante. | Nota sede: zona";;
Petzone;Pet shop;;Napoli;NA;Campania;Via Rocco Marco di Torrepadula 175, 80145;https://www.petzon.it/;info@petzon.it;+39 0817406535;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/11150529348;automatica;69;71;B;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;11150529348;2026-09-01T12:48:28Z
L'Arca di Noè;Pet shop;;Napoli;NA;Campania;Via Palermo 42, 80010;;;+39 3662811241;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/12601532661;automatica;54;43;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;12601532661;2026-09-01T12:48:28Z
Ayoka Napoli;Pet shop;;Napoli;NA;Campania;Via Arenaccia, 80041;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/9588351347;automatica;46;31;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;9588351347;2026-09-01T12:48:28Z
Zoomiguana Il Megastore degli Animali;Pet shop;;Napoli;NA;Campania;80026;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/11725443273;automatica;46;31;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;11725443273;2026-09-01T12:48:28Z
Gli Amici Di Leo;Pet shop;;Napoli;NA;Campania;;;;;;;;Massimo Di Benedetto;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/7787410305;automatica;46;29;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;7787410305;2026-09-01T12:48:28Z
Animali Metropolitani;Pet shop;;Napoli;NA;Campania;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/7078495374;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;7078495374;2026-09-01T12:48:28Z
Dog and the City;Pet shop;;Napoli;NA;Campania;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/9863450379;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;9863450379;2026-09-01T12:48:28Z
Top Dog;Pet shop;;Napoli;NA;Campania;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/12241164295;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;12241164295;2026-09-01T12:48:28Z
Zoomiguana;Pet shop;;Napoli;NA;Campania;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/8251963316;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;8251963316;2026-09-01T12:48:28Z
Un Cuore a 4 Zampe;Pet shop;;Napoli;NA;Campania;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/11238514496;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;11238514496;2026-09-01T12:48:28Z
MyFamily;Pet shop;;Napoli;NA;Campania;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/11677473364;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;11677473364;2026-09-01T12:48:28Z
La Casa di Mya;Pet shop;;Napoli;NA;Campania;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/9333138535;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;9333138535;2026-09-01T12:48:28Z
L'Ora Degli Animali;Pet shop;;Bologna;BO;Emilia-Romagna;Via Augusto Murri 185, 40137;https://www.loradeglianimali.it/;;+39 0516235305;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/9116471761;automatica;62;57;C;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;9116471761;2026-09-01T12:53:31Z
Benessere Animali Bologna;Pet shop;;Bologna;BO;Emilia-Romagna;Via delle Lame 39f, 40122;;info@benessereanimalibologna.it;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4793771252;automatica;54;45;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;4793771252;2026-09-01T12:53:31Z
L'Arca di Noè;Pet shop;;Bologna;BO;Emilia-Romagna;Via Pio La Torre, 40013;https://www.larcadinoepetshop.it/;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6622700146;automatica;54;45;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;6622700146;2026-09-01T12:53:31Z
Sottomarino Giallo acquarium shop;Pet shop;;Bologna;BO;Emilia-Romagna;Via Augusto Murri 203a, 40137;;;+39 0516233386;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/9116359424;automatica;54;43;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;9116359424;2026-09-01T12:53:31Z
Bau & Co;Pet shop;;Bologna;BO;Emilia-Romagna;Via Genuzio Bentini 63a, 40128;;;+39 0516325878;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/7570716684;automatica;54;43;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;7570716684;2026-09-01T12:53:31Z
Arcaplanet;Pet shop;;Bologna;BO;Emilia-Romagna;Piazza degli Etruschi, 40033;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4460491092;automatica;46;31;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;4460491092;2026-09-01T12:53:31Z
Cocorico;Pet shop;;Bologna;BO;Emilia-Romagna;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6637629486;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;6637629486;2026-09-01T12:53:31Z
AnimalZoo;Pet shop;;Bologna;BO;Emilia-Romagna;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/13043098329;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;13043098329;2026-09-01T12:53:31Z
Zola Zoo;Pet shop;;Bologna;BO;Emilia-Romagna;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/7796796974;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;7796796974;2026-09-01T12:53:31Z
El Peluquero;Pet shop;;Bologna;BO;Emilia-Romagna;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/9889202081;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;9889202081;2026-09-01T12:53:31Z
L'Isola dei Tesori;Pet shop;;Bologna;BO;Emilia-Romagna;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4732004934;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;4732004934;2026-09-01T12:53:31Z
Gian Filippo Zampa;Pet shop;;Bologna;BO;Emilia-Romagna;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/4732015086;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;4732015086;2026-09-01T12:53:31Z
Iper Zoo;Pet shop;;Bologna;BO;Emilia-Romagna;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/6606372532;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;6606372532;2026-09-01T12:53:31Z
Amici di Casa;Pet shop;;Bologna;BO;Emilia-Romagna;;;;;;;;;OpenStreetMap (Overpass API, ODbL);https://www.openstreetmap.org/node/5501711822;automatica;38;23;D;Fonte OpenStreetMap (ODbL). Dati di contatto come mappati in OSM: verificare prima di un eventuale contatto.;5501711822;2026-09-01T12:53:31Z
